종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"246250","에스엘에스바이오","KOSDAQ","기술성장기업부","4090","70","1.74","3970","4090","3765","272526","1060651500","62543939450","15348206"
"258540","에스엘테라퓨틱스","KONEX","일반기업부","1339","70","5.52","1300","1400","1250","13162","16969450","13896301341","10378119"
"041510","에스엠","KOSDAQ","우량기업부","65300","-1100","-1.66","66400","66400","64800","51833","3392332600","1542754738800","23589522"
"010580","에스엠벡셀","KOSPI",,"1261","-30","-2.32","1281","1283","1261","12802","16247844","141957245760","111251760"
"007820","에스엠코어","KOSDAQ","중견기업부","4505","30","0.67","4470","4525","4450","29514","132299730","90453266190","20033946"
"464080","에스오에스랩","KOSDAQ","기술성장기업부","6250","330","5.57","6040","6710","5860","5565613","35342275970","109907707800","17529140"
"109610","에스와이","KOSDAQ","중견기업부","4120","5","0.12","4110","4150","4035","327587","1341211000","201987562000","48907400"
"365330","에스와이스틸텍","KOSDAQ","중견기업부","4445","-225","-4.82","4610","4620","4335","2900549","12904501200","135755350000","30610000"
"012750","에스원","KOSPI",,"58800","-200","-0.34","59000","59300","58400","32426","1902596650","2226751830800","37999178"
"031860","에스유홀딩스","KOSDAQ","투자주의환기종목(소속부없음)","1159","9","0.78","1150","1192","1140","57584","66783496","17130045840","15026356"
"306040","에스제이그룹","KOSDAQ","우량기업부","6970","140","2.05","6830","6990","6800","15387","106388130","68666162880","9865828"
"033530","에스제이지세종","KOSPI",,"5140","-40","-0.77","5150","5150","4980","48481","244838275","139383014610","27820961"
"217910","에스제이켐","KONEX","일반기업부","448","1","0.22","448","448","448","1","448","5819753856","12990522"
"457940","에스케이증권제10호스팩","KOSDAQ","SPAC(소속부없음)","2130","-15","-0.70","2130","2135","2115","3814","8092080","7033750000","3310000"
"472230","에스케이증권제11호스팩","KOSDAQ","SPAC(소속부없음)","2100","-5","-0.24","2085","2105","2075","6327","13220505","8642400000","4155000"
"473000","에스케이증권제12호스팩","KOSDAQ","SPAC(소속부없음)","2105","-5","-0.24","2100","2115","2095","9232","19383455","6967550000","3310000"
"473950","에스케이증권제13호스팩","KOSDAQ","SPAC(소속부없음)","2060","5","0.24","2060","2060","2050","36930","75821350","9083100000","4420000"
"435870","에스케이증권제8호스팩","KOSDAQ","SPAC(소속부없음)","2120","15","0.71","2105","2125","2105","3110","6566250","7886400000","3720000"
"455910","에스케이증권제9호스팩","KOSDAQ","SPAC(소속부없음)","2130","0","0.00","2130","2135","2120","745","1586765","10692600000","5020000"
"096630","에스코넥","KOSDAQ","중견기업부","1007","2","0.20","1004","1009","983","446670","446090904","79763674845","79052205"
"069510","에스텍","KOSDAQ","중견기업부","10930","-90","-0.82","10990","10990","10630","8236","88952440","118482600000","10910000"
"234300","에스트래픽","KOSDAQ","우량기업부","3650","105","2.96","3535","3660","3420","158810","565737685","100492683300","27532242"
"039440","에스티아이","KOSDAQ","우량기업부","24900","-300","-1.19","24750","25150","24450","81005","2012134450","397333000000","15830000"
"098660","에스티오","KOSDAQ","중견기업부","3460","210","6.46","3260","3540","3255","271788","924812790","42628328160","12500976"
"052020","에스티큐브","KOSDAQ","관리종목(소속부없음)","5670","300","5.59","4800","5670","4500","706194","3693826630","264756391830","46694249"
"237690","에스티팜","KOSDAQ GLOBAL","우량기업부","113500","-1000","-0.87","113400","117700","112700","541581","62284591500","2224039558000","19681766"
"050760","에스폴리텍","KOSDAQ","중견기업부","1634","15","0.93","1608","1639","1607","6437","10472426","26690863852","16334678"
"288620","에스퓨얼셀","KOSDAQ","벤처기업부","12780","130","1.03","12430","12900","12360","17012","213507310","89125865320","6979316"
"443670","에스피소프트","KOSDAQ","벤처기업부","10000","1330","15.34","8790","10160","8690","6947739","67045523250","222362759440","22552004"
"317830","에스피시스템스","KOSDAQ","벤처기업부","6560","100","1.55","6360","6560","6360","26440","170978680","70568507900","10773818"
"058610","에스피지","KOSDAQ","우량기업부","25800","50","0.19","25550","26200","25400","211392","5459661050","573284756000","22177360"
"043340","에쎈테크","KOSDAQ","중견기업부","510","0","0.00","510","514","508","10908","5565355","48260000000","95000000"
"023960","에쓰씨엔지니어링","KOSPI",,"1719","30","1.78","1700","1737","1642","305821","519855622","56505730320","32871280"
"298690","에어부산","KOSPI",,"2470","-25","-1.00","2450","2485","2440","91071","224247070","289850400000","116640000"
"187660","에이디엠코리아","KOSDAQ","중견기업부","2795","-80","-2.78","2905","2905","2660","91819","255211155","60377231250","21836250"
"054630","에이디칩스","KOSDAQ","관리종목(소속부없음)","158","0","0.00","0","0","0","0","0","12594094838","79709461"
"200710","에이디테크놀로지","KOSDAQ","중견기업부","20400","50","0.25","20300","20800","20200","131170","2692971200","275536851000","13440822"
"096690","에이루트","KOSDAQ","투자주의환기종목(소속부없음)","1335","-17","-1.26","1339","1347","1306","81932","108152960","44825956071","33477189"
"140910","에이리츠","KOSPI",,"3130","0","0.00","0","0","0","0","0","13969290160","4463032"
"078520","에이블씨엔씨","KOSPI",,"7530","-10","-0.13","7470","7530","7270","58408","432826910","193805499450","26014161"
"298380","에이비엘바이오","KOSDAQ","기술성장기업부","32550","-350","-1.06","32900","33450","31850","1022549","33416454800","1568760310850","48047789"
"203400","에이비온","KOSDAQ","기술성장기업부","8000","-10","-0.12","8180","8180","7710","37096","295536410","202554919160","25224772"
"195990","에이비프로바이오","KOSDAQ","중견기업부","445","-5","-1.11","450","453","445","398196","178308719","127256305287","284689721"
"003800","에이스침대","KOSDAQ","우량기업부","26400","-50","-0.19","26500","26500","26350","793","20926850","292221500000","11090000"
"088800","에이스테크","KOSDAQ","투자주의환기종목(소속부없음)","643","5","0.78","638","654","627","114003","72964175","44822612793","69926073"
"241840","에이스토리","KOSDAQ","우량기업부","7330","-120","-1.61","7380","7490","7260","6234","45633040","69832756080","9539994"
"311960","에이아이더뉴트리진","KONEX","일반기업부","4000","-100","-2.44","3900","4500","3715","178","739910","12863188800","3062664"
"453860","에이에스텍","KOSDAQ","벤처기업부","25050","-600","-2.34","25200","25650","24300","44596","1103978000","141713235750","5657215"
"312610","에이에프더블류","KOSDAQ","중견기업부","1867","-32","-1.69","1899","1900","1867","2682","5021773","38123463216","20256888"
"015260","에이엔피","KOSPI",,"724","4","0.56","720","745","719","29391","21343395","32754865044","45116894"
"172670","에이엘티","KOSDAQ","벤처기업부","9770","-90","-0.91","9860","9860","9590","41390","401403090","87900140790","8960259"
"234070","에이원알폼","KONEX","일반기업부","1099","100","10.01","1099","1099","1099","1","1099","7625391718","6938482"
"445090","에이직랜드","KOSDAQ","벤처기업부","29900","-350","-1.16","30250","30250","29150","53784","1595845350","319284279600","10678404"
"295310","에이치브이엠","KOSDAQ","기술성장기업부","13240","0","0.00","13120","13240","12740","261782","3392809220","157581566440","11901931"
"072990","에이치시티","KOSDAQ","우량기업부","9800","-20","-0.20","9820","9970","9680","11707","114268040","71561688620","7287341"
"044990","에이치엔에스하이텍","KONEX","일반기업부","27400","-300","-1.08","27700","28000","27400","1361","37494350","205803153600","7511064"
"239610","에이치엘사이언스","KOSDAQ","우량기업부","11860","-200","-1.66","12010","12290","11860","4006","48062430","65244591500","5392115"
"462020","에이치엠씨제6호스팩","KOSDAQ","SPAC(소속부없음)","2075","-10","-0.48","2085","2085","2055","4558","9442465","9015875000","4345000"
"477340","에이치엠씨제7호스팩","KOSDAQ","SPAC(소속부없음)","2010","0","0.00","2005","2010","2000","9714","19474860","15095100000","7510000"
"148930","에이치와이티씨","KOSDAQ","중견기업부","5060","0","0.00","5010","5080","4975","26018","130638815","51486577780","10175213"
"044780","에이치케이","KOSDAQ","벤처기업부","1416","10","0.71","1395","1416","1395","6019","8445935","26204194392","18505787"
"357230","에이치피오","KOSDAQ","중견기업부","3060","-20","-0.65","3040","3060","3005","28313","85540955","127320698175","42089487"
"355690","에이텀","KOSDAQ","기술성장기업부","9410","190","2.06","9190","9690","9190","20459","192446820","51185160600","5404980"
"071670","에이테크솔루션","KOSDAQ","우량기업부","6990","120","1.75","6810","6990","6800","6826","46735510","68900000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","14750","90","0.61","14660","14810","14400","14625","213224420","121835000000","8260000"
"224110","에이텍모빌리티","KOSDAQ","중견기업부","13930","-190","-1.35","13920","14120","13760","25690","355998980","74439600000","5340000"
"021080","에이티넘인베스트","KOSDAQ","우량기업부","2475","15","0.61","2445","2570","2405","116665","284805920","119040000000","48000000"
"089530","에이티세미콘","KOSDAQ","관리종목(소속부없음)","600","0","0.00","0","0","0","0","0","57896956200","96494927"
"200470","에이팩트","KOSDAQ","벤처기업부","3515","-10","-0.28","3485","3555","3435","205677","716261785","148267325500","42362093"
"207490","에이펙스인텍","KONEX","일반기업부","7000","0","0.00","0","0","0","0","0","25200000000","3600000"
"262260","에이프로","KOSDAQ","우량기업부","8070","0","0.00","8100","8180","7950","20666","166309320","117192031200","14468152"
"007460","에이프로젠","KOSPI",,"1625","-37","-2.23","1662","1731","1607","8143561","13657489513","456188481520","282469648"
"003060","에이프로젠바이오로직스","KOSPI",,"1016","-11","-1.07","1018","1051","1012","1251623","1286317995","167517983561","165368197"
"397030","에이프릴바이오","KOSDAQ","기술성장기업부","23750","-700","-2.86","24400","24800","23600","1536447","37051321400","523816682400","21917016"
"244920","에이플러스에셋","KOSPI",,"4210","-15","-0.36","4230","4230","4140","21864","91059065","95291425995","22607693"
"278470","에이피알","KOSPI",,"252000","-3000","-1.18","250000","259000","249000","146396","37035740000","1920284856000","7620178"
"230240","에치에프알","KOSDAQ","우량기업부","8840","-80","-0.90","8830","8940","8560","36060","314454810","117784650000","13309000"
"230360","에코마케팅","KOSDAQ","우량기업부","10450","-300","-2.79","10750","10750","10410","61510","645687590","328840903050","31468029"
"038870","에코바이오","KOSDAQ","중견기업부","4505","130","2.97","4325","4525","4270","51771","229084125","62857046265","14014949"
"097780","에코볼트","KOSDAQ","중견기업부","960","2","0.21","960","977","948","81212","77599442","64885663804","67730338"
"448280","에코아이","KOSDAQ","중견기업부","20350","-200","-0.97","20900","20900","19980","6483","131278540","201491677200","9877043"
"101360","에코앤드림","KOSDAQ","벤처기업부","31000","1600","5.44","29150","31150","29000","341497","10358596900","551369534000","17786114"
"128540","에코캡","KOSDAQ","벤처기업부","1581","2","0.13","1561","1590","1543","40199","62732191","42224307720","26690460"
"086520","에코프로","KOSDAQ","우량기업부","86600","-600","-0.69","87000","87900","85600","468898","40667125600","11543094078000","133138340"
"450080","에코프로머티","KOSPI",,"83600","0","0.00","83700","84200","80900","311759","25853516800","5767394933000","69070598"
"247540","에코프로비엠","KOSDAQ GLOBAL","우량기업부","170100","-3700","-2.13","173800","175200","170000","603933","103500642900","16675129152000","97801344"
"383310","에코프로에이치엔","KOSDAQ GLOBAL","중견기업부","46200","-950","-2.01","46700","47150","46000","41176","1909970100","709383598200","15304932"
"038110","에코플라스틱","KOSDAQ","우량기업부","3330","45","1.37","3275","3330","3220","144236","472598155","136682308400","41169370"
"073540","에프알텍","KOSDAQ","투자주의환기종목(소속부없음)","1367","-13","-0.94","1380","1397","1367","6609","9084459","15720600000","11400000"
"064850","에프앤가이드","KOSDAQ","벤처기업부","8930","240","2.76","8680","9240","8650","56894","509507590","102377000000","11350000"
"036810","에프에스티","KOSDAQ","우량기업부","26750","-450","-1.65","26900","27300","26400","69174","1851631550","586345463550","21756789"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","3250","30","0.93","3200","3325","3175","4337","14041985","49872697920","15392808"
